	32.062561	2.953222				
	32.160313	2.965743				
	32.258064	2.978365				
	32.355816	2.990946				
	32.453568	3.003355				
	32.551319	3.015467				
	32.649071	3.027174				
	32.746822	3.038381				
	32.844574	3.048999				
	32.942326	3.058973				
	33.040077	3.068241				
	33.137829	3.07676				
	33.23558	3.084501				
	33.333332	3.091454				
	33.431084	3.097587				
	33.528835	3.102894				
	33.626587	3.10735				
	33.724339	3.11094				
	33.82209	3.113632				
	33.919842	3.115389				
	34.017597	3.116161				
	34.115349	3.1159				
	34.2131	3.11452				
	34.310852	3.111953				
	34.408604	3.108122				
	34.506355	3.102952				
	34.604107	3.096351				
	34.701859	3.088269				
	34.79961	3.078662				
	34.897362	3.067497				
	34.995113	3.054765				
	35.092865	3.040503				
	35.190617	3.024781				
	35.288368	3.007685				
	35.38612	2.989341				
	35.483871	2.969918				
	35.581623	2.949607				
	35.679375	2.928608				
	35.777126	2.907162				
	35.874878	2.885518				
	35.97263	2.863909				
	36.070381	2.842604				
	36.168133	2.821838				
	36.265884	2.801857				
	36.363636	2.782881				
	36.461388	2.765124				
	36.559139	2.748771				
	36.656891	2.734009				
	36.754642	2.720976				
	36.852394	2.709821				
	36.950146	2.700649				
	37.047897	2.693556				
	37.145649	2.688625				
	37.243401	2.685915				
	37.341152	2.685484				
	37.438904	2.687353				
	37.536655	2.691555				
	37.634407	2.698084				
	37.732159	2.706961				
	37.82991	2.718169				
	37.927662	2.731688				
	38.025417	2.747505				
	38.123169	2.765603				
	38.220921	2.785935				
	38.318672	2.80849				
	38.416424	2.833235				
	38.514175	2.860131				
	38.611927	2.88916				
	38.709679	2.920298				
	38.80743	2.953521				
	38.905182	2.988803				
	39.002934	3.026146				
	39.100685	3.065511				
	39.198437	3.106888				
	39.296188	3.150238				
	39.39394	3.195532				
	39.491692	3.242713				
	39.589443	3.291675				
	39.687195	3.342291				
	39.784946	3.394376				
	39.882698	3.447697				
	39.98045	3.501889				
	40.078201	3.556547				
	40.175953	3.611092				
	40.273705	3.664866				
	40.371456	3.717029				
	40.469208	3.766631				
	40.566959	3.812578				
	40.664711	3.853664				
	40.762463	3.888634				
	40.860214	3.916207				
	40.957966	3.935193				
	41.055717	3.944519				
	41.153469	3.943366				
	41.251221	3.931234				
	41.348972	3.907978				
	41.446724	3.873838				
	41.544476	3.829455				
	41.642227	3.775785				
	41.739979	3.714061				
	41.83773	3.645679				
	41.935482	3.572106				
	42.033237	3.494843				
	42.130989	3.415273				
	42.228741	3.334667				
	42.326492	3.25415				
	42.424244	3.174645				
	42.521996	3.096922				
	42.619747	3.021582				
	42.717499	2.949071				
	42.81525	2.879712				
	42.913002	2.813721				
	43.010754	2.751199				
	43.108505	2.692207				
	43.206257	2.636726				
	43.304008	2.58471				
	43.40176	2.536078				
	43.499512	2.490708				
	43.597263	2.4485				
	43.695015	2.409314				
	43.792767	2.373022				
	43.890518	2.339506				
	43.98827	2.308639				
	44.086021	2.280305				
	44.183773	2.254401				
	44.281525	2.230829				
	44.379276	2.209507				
	44.477028	2.190363				
	44.57478	2.173341				
	44.672531	2.158399				
	44.770283	2.145493				
	44.868034	2.134608				
	44.965786	2.125736				
	45.063538	2.118879				
	45.161289	2.114046				
	45.259041	2.11127				
	45.356792	2.110576				
	45.454544	2.112012				
	45.552296	2.115629				
	45.650047	2.12148				
	45.747799	2.129643				
	45.845551	2.140182				
	45.943302	2.153172				
	46.041058	2.168709				
	46.138809	2.186867				
	46.236561	2.207738				
	46.334312	2.231415				
	46.432064	2.257978				
	46.529816	2.28752				
	46.627567	2.320112				
	46.725319	2.355824				
	46.823071	2.394719				
	46.920822	2.436816				
	47.018574	2.482135				
	47.116325	2.530651				
	47.214077	2.58229				
	47.311829	2.636928				
	47.40958	2.694389				
	47.507332	2.754386				
	47.605083	2.816581				
	47.702835	2.88049				
	47.800587	2.945516				
	47.898338	3.010959				
	47.99609	3.075938				
	48.093842	3.139467				
	48.191593	3.200426				
	48.289345	3.257588				
	48.387096	3.309664				
	48.484848	3.355362				
	48.5826	3.393437				
	48.680351	3.422789				
	48.778103	3.44248				
	48.875854	3.451871				
	48.973606	3.450627				
	49.071358	3.438749				
	49.169109	3.416568				
	49.266861	3.384747				
	49.364613	3.344172				
	49.462364	3.295968				
	49.560116	3.24133				
	49.657867	3.181527				
	49.755619	3.117834				
	49.853371	3.051435				
	49.951122	2.983452				
	50.048878	2.914872				
	50.146629	2.846564				
	50.244381	2.779267				
	50.342133	2.713602				
	50.439884	2.650079				
	50.537636	2.589113				
	50.635387	2.531016				
	50.733139	2.476034				
	50.830891	2.424362				
	50.928642	2.376131				
	51.026394	2.331434				
	51.124146	2.290341				
	51.221897	2.252895				
	51.319649	2.219113				
	51.4174	2.189011				
	51.515152	2.162594				
	51.612904	2.139877				
	51.710655	2.12085				
	51.808407	2.105528				
	51.906158	2.093932				
	52.00391	2.086083				
	52.101662	2.082012				
	52.199413	2.081771				
	52.297165	2.085416				
	52.394917	2.09302				
	52.492668	2.104676				
	52.59042	2.120478				
	52.688171	2.140559				
	52.785923	2.165039				
	52.883675	2.194065				
	52.981426	2.227804				
	53.079178	2.266409				
	53.176929	2.310047				
	53.274681	2.358888				
	53.372433	2.41306				
	53.470184	2.472672				
	53.567936	2.537786				
	53.665688	2.608369				
	53.763439	2.684285				
	53.861191	2.765246				
	53.958942	2.850742				
	54.056698	2.940015				
	54.154449	3.031992				
	54.252201	3.125212				
	54.349953	3.217825				
	54.447704	3.307544				
	54.545456	3.391784				
	54.643208	3.467659				
	54.740959	3.532259				
	54.838711	3.582921				
	54.936462	3.617431				
	55.034214	3.634382				
	55.131966	3.633324				
	55.229717	3.614767				
	55.327469	3.580166				
	55.42522	3.531672				
	55.522972	3.471881				
	55.620724	3.403554				
	55.718475	3.329362				
	55.816227	3.251755				
	55.913979	3.172855				
	56.01173	3.094384				
	56.109482	3.017715				
	56.207233	2.943888				
	56.304985	2.873648				
	56.402737	2.807521				
	56.500488	2.745837				
	56.59824	2.688789				
	56.695992	2.636485				
	56.793743	2.588928				
	56.891495	2.546084				
	56.989246	2.507902				
	57.086998	2.474283				
	57.18475	2.44514				
	57.282501	2.420377				
	57.380253	2.399894				
	57.478004	2.383614				
	57.575756	2.371447				
	57.673508	2.363321				
	57.771259	2.359181				
	57.869011	2.358962				
	57.966763	2.362607				
	58.064518	2.37008				
	58.16227	2.381318				
	58.260021	2.396276				
	58.357773	2.414881				
	58.455524	2.437047				
	58.553276	2.462682				
	58.651028	2.491639				
	58.748779	2.523731				
	58.846531	2.558741				
	58.944283	2.596362				
	59.042034	2.636235				
	59.139786	2.677901				
	59.237537	2.720813				
	59.335289	2.764339				
	59.433041	2.807739				
	59.530792	2.850191				
	59.628544	2.890815				
	59.726295	2.928681				
	59.824047	2.96287				
	59.921799	2.992512				
	60.01955	3.01683				
	60.117302	3.035203				
	60.215054	3.047199				
	60.312805	3.052613				
	60.410557	3.051491				
	60.508308	3.044065				
	60.60606	3.030812				
	60.703812	3.012357				
	60.801563	2.989435				
	60.899315	2.962843				
	60.997066	2.933424				
	61.094818	2.901958				
	61.19257	2.869201				
	61.290321	2.835823				
	61.388073	2.802407				
	61.485825	2.769464				
	61.583576	2.737384				
	61.681328	2.70649				
	61.779079	2.677037				
	61.876831	2.649188				
	61.974583	2.623066				
	62.072338	2.598751				
	62.17009	2.576269				
	62.267841	2.555612				
	62.365593	2.536764				
	62.463345	2.519675				
	62.561096	2.504307				
	62.658848	2.49058				
	62.756599	2.478437				
	62.854351	2.467817				
	62.952103	2.458645				
	63.049854	2.450871				
	63.147606	2.444442				
	63.245358	2.4393				
	63.343109	2.43542				
	63.440861	2.432757				
	63.538612	2.431285				
	63.636364	2.43099				
	63.734116	2.431849				
	63.831867	2.433846				
	63.929619	2.436967				
	64.027374	2.441196				
	64.125122	2.446519				
	64.222878	2.452907				
	64.320625	2.460325				
	64.418381	2.468747				
	64.516129	2.478102				
	64.613884	2.488336				
	64.711632	2.499367				
	64.809387	2.511099				
	64.907135	2.523429				
	65.00489	2.536228				
	65.102638	2.549361				
	65.200394	2.562677				
	65.298141	2.576012				
	65.395897	2.589205				
	65.493645	2.60209				
	65.5914	2.6145				
	65.689148	2.626276				
	65.786903	2.637285				
	65.884651	2.647394				
	65.982407	2.656496				
	66.080154	2.664528				
	66.17791	2.671431				
	66.275658	2.677207				
	66.373413	2.681866				
	66.471161	2.685452				
	66.568916	2.688052				
	66.666664	2.689757				
	66.76442	2.690683				
	66.862167	2.690976				
	66.959923	2.690752				
	67.057671	2.690166				
	67.155426	2.689349				
	67.253174	2.688421				
	67.350929	2.68751				
	67.448677	2.686699				
	67.546432	2.686062				
	67.64418	2.685659				
	67.741936	2.685516				
	67.839684	2.685632				
	67.937439	2.686001				
	68.035194	2.686575				
	68.132942	2.687302				
	68.230698	2.688102				
	68.328445	2.688881				
	68.426201	2.68955				
	68.523949	2.689999				
	68.621704	2.690122				
	68.719452	2.689819				
	68.817207	2.689003				
	68.914955	2.687588				
	69.012711	2.685518				
	69.110458	2.682743				
	69.208214	2.679241				
	69.305962	2.675022				
	69.403717	2.670102				
	69.501465	2.664535				
	69.59922	2.658372				
	69.696968	2.651695				
	69.794724	2.64461				
	69.892471	2.637205				
	69.990227	2.629583				
	70.087975	2.621859				
	70.18573	2.614123				
	70.283478	2.606479				
	70.381233	2.599003				
	70.478981	2.591765				
	70.576736	2.584831				
	70.674484	2.578232				
	70.77224	2.571995				
	70.869987	2.566124				
	70.967743	2.560613				
	71.065491	2.555452				
	71.163246	2.550594				
	71.260994	2.545994				
	71.358749	2.541612				
	71.456497	2.537375				
	71.554253	2.533229				
	71.652	2.529117				
	71.749756	2.524975				
	71.847504	2.520755				
	71.945259	2.516417				
	72.043015	2.51192				
	72.140762	2.507256				
	72.238518	2.502402				
	72.336266	2.497365				
	72.434021	2.492174				
	72.531769	2.486844				
	72.629524	2.481418				
	72.727272	2.475954				
	72.825027	2.470493				
	72.922775	2.465105				
	73.020531	2.459846				
	73.118279	2.454772				
	73.216034	2.44995				
	73.313782	2.445431				
	73.411537	2.441246				
	73.509285	2.437454				
	73.60704	2.434061				
	73.704788	2.431096				
	73.802544	2.42856				
	73.900291	2.426447				
	73.998047	2.42474				
	74.095795	2.423415				
	74.19355	2.422436				
	74.291298	2.421764				
	74.389053	2.421347				
	74.486801	2.421133				
	74.584557	2.421073				
	74.682304	2.421114				
	74.78006	2.421206				
	74.877808	2.421299				
	74.975563	2.421361				
	75.073311	2.421359				
	75.171066	2.421272				
	75.268814	2.421089				
	75.36657	2.420808				
	75.464317	2.420438				
	75.562073	2.419992				
	75.659821	2.419503				
	75.757576	2.419002				
	75.855324	2.418523				
	75.953079	2.418105				
	76.050835	2.417779				
	76.148582	2.417598				
	76.246338	2.417576				
	76.344086	2.417741				
	76.441841	2.418113				
	76.539589	2.418689				
	76.637344	2.419457				
	76.735092	2.420398				
	76.832848	2.42147				
	76.930595	2.422623				
	77.028351	2.423782				
	77.126099	2.424862				
	77.223854	2.425786				
	77.321602	2.426433				
	77.419357	2.426694				
	77.517105	2.426457				
	77.614861	2.425605				
	77.712608	2.424013				
	77.810364	2.421575				
	77.908112	2.418203				
	78.005867	2.413798				
	78.103615	2.4083				
	78.20137	2.401657				
	78.299118	2.393852				
	78.396873	2.384881				
	78.494621	2.374756				
	78.592377	2.363526				
	78.690125	2.351261				
	78.78788	2.338028				
	78.885628	2.323933				
	78.983383	2.309078				
	79.081131	2.293574				
	79.178886	2.277545				
	79.276634	2.261104				
	79.37439	2.244375				
	79.472137	2.227462				
	79.569893	2.210469				
	79.667641	2.193497				
	79.765396	2.176634				
	79.863144	2.159952				
	79.960899	2.143519				
	80.058655	2.127399				
	80.156403	2.111638				
	80.254158	2.096274				
	80.351906	2.081348				
	80.449661	2.066891				
	80.547409	2.052925				
	80.645164	2.039474				
	80.742912	2.026564				
	80.840668	2.014216				
	80.938416	2.002452				
	81.036171	1.991295				
	81.133919	1.980772				
	81.231674	1.970914				
	81.329422	1.961749				
	81.427177	1.953314				
	81.524925	1.945655				
	81.622681	1.938807				
	81.720428	1.932817				
	81.818184	1.927736				
	81.915932	1.923612				
	82.013687	1.920496				
	82.111435	1.918451				
	82.20919	1.917526				
	82.306938	1.917774				
	82.404694	1.919266				
	82.502441	1.922044				
	82.600197	1.926171				
	82.697945	1.931702				
	82.7957	1.93869				
	82.893448	1.947183				
	82.991203	1.957236				
	83.088951	1.968891				
	83.186707	1.982195				
	83.284454	1.997181				
	83.38221	2.013888				
	83.479958	2.032344				
	83.577713	2.052564				
	83.675461	2.074573				
	83.773216	2.098372				
	83.870964	2.123945				
	83.968719	2.151294				
	84.066475	2.180366				
	84.164223	2.211116				
	84.261978	2.243494				
	84.359726	2.277389				
	84.457481	2.312696				
	84.555229	2.349271				
	84.652985	2.38694				
	84.750732	2.425505				
	84.848488	2.464726				
	84.946236	2.504326				
	85.043991	2.543986				
	85.141739	2.583349				
	85.239494	2.622041				
	85.337242	2.659618				
	85.434998	2.695649				
	85.532745	2.729645				
	85.630501	2.761129				
	85.728249	2.789603				
	85.826004	2.814618				
	85.923752	2.835723				
	86.021507	2.852526				
	86.119255	2.864705				
	86.21701	2.872				
	86.314758	2.874257				
	86.412514	2.87141				
	86.510262	2.863497				
	86.608017	2.850652				
	86.705765	2.833118				
	86.80352	2.811207				
	86.901268	2.785302				
	86.999023	2.755858				
	87.096771	2.723356				
	87.194527	2.688289				
	87.292274	2.651165				
	87.39003	2.612501				
	87.487778	2.572766				
	87.585533	2.532389				
	87.683281	2.491827				
	87.781036	2.451422				
	87.878784	2.411516				
	87.97654	2.372406				
	88.074295	2.334333				
	88.172043	2.297525				
	88.269798	2.262143				
	88.367546	2.228344				
	88.465302	2.196233				
	88.563049	2.165911				
	88.660805	2.137437				
	88.758553	2.110869				
	88.856308	2.086231				
	88.954056	2.063556				
	89.051811	2.042839				
	89.149559	2.024089				
	89.247314	2.007296				
	89.345062	1.992444				
	89.442818	1.979511				
	89.540565	1.968489				
	89.638321	1.959343				
	89.736069	1.952046				
	89.833824	1.94658				
	89.931572	1.942915				
	90.029327	1.941013				
	90.127075	1.940856				
	90.224831	1.94241				
	90.322578	1.945642				
	90.420334	1.950531				
	90.518082	1.95704				
	90.615837	1.965142				
	90.713585	1.974797				
	90.81134	1.985975				
	90.909088	1.998641				
	91.006844	2.012745				
	91.104591	2.028253				
	91.202347	2.045107				
	91.300095	2.063248				
	91.39785	2.082616				
	91.495598	2.103129				
	91.593353	2.124701				
	91.691101	2.147232				
	91.788857	2.170601				
	91.886604	2.194663				
	91.98436	2.219278				
	92.082115	2.244253				
	92.179863	2.269382				
	92.277618	2.294448				
	92.375366	2.319181				
	92.473122	2.343306				
	92.570869	2.366528				
	92.668625	2.38851				
	92.766373	2.408922				
	92.864128	2.427408				
	92.961876	2.443639				
	93.059631	2.457279				
	93.157379	2.468023				
	93.255135	2.4756				
	93.352882	2.479791				
	93.450638	2.480441				
	93.548386	2.477458				
	93.646141	2.470825				
	93.743889	2.4606				
	93.841644	2.446928				
	93.939392	2.430004				
	94.037148	2.410095				
	94.134895	2.387525				
	94.232651	2.362633				
	94.330399	2.335793				
	94.428154	2.307392				
	94.525902	2.277811				
	94.623657	2.247408				
	94.721405	2.216543				
	94.81916	2.185527				
	94.916908	2.154657				
	95.014664	2.12419				
	95.112411	2.094354				
	95.210167	2.065342				
	95.307915	2.037319				
	95.40567	2.010416				
	95.503418	1.984751				
	95.601173	1.960402				
	95.698921	1.93745				
	95.796677	1.915931				
	95.894424	1.89589				
	95.99218	1.877354				
	96.089935	1.860331				
	96.187683	1.844833				
	96.285439	1.830868				
	96.383186	1.818419				
	96.480942	1.807494				
	96.57869	1.798085				
	96.676445	1.790178				
	96.774193	1.783773				
	96.871948	1.778858				
	96.969696	1.775434				
	97.067451	1.773496				
	97.165199	1.773037				
	97.262955	1.774073				
	97.360703	1.776595				
	97.458458	1.780614				
	97.556206	1.786147				
	97.653961	1.793194				
	97.751709	1.80177				
	97.849464	1.811896				
	97.947212	1.823575				
	98.044968	1.836826				
	98.142715	1.851658				
	98.240471	1.868081				
	98.338219	1.886088				
	98.435974	1.905688				
	98.533722	1.926855				
	98.631477	1.949566				
	98.729225	1.973772				
	98.826981	1.999421				
	98.924728	2.026417				
	99.022484	2.054656				
	99.120232	2.083992				
	99.217987	2.114253				
	99.315735	2.145205				
	99.41349	2.176624				
	99.511238	2.208178				
	99.608994	2.239537				
	99.706741	2.270331				
	99.804497	2.300128				
	99.902245	2.328487				
	100	2.354963				
	15					
	0	398.704708				
	3.571429	398.704708				
	3.571429	380.941093				
	7.692308	380.941093				
	7.692308	398.645997				
	12.362637	398.645997				
	12.362637	446.055293				
	17.582417	446.055293				
	17.582417	466.653407				
	23.351647	466.653407				
	23.351647	534.857512				
	29.670328	534.857512				
	29.670328	655.816317				
	36.538459	655.816317				
	36.538459	805.637717				
	43.956041	805.637717				
	43.956041	897.114277				
	51.923074	897.114277				
	51.923074	971.012414				
	60.439557	971.012414				
	60.439557	1019.808054				
	69.505498	1019.808054				
	69.505498	1047.297955				
	79.120882	1047.297955				
	79.120882	1060.919046				
	89.285709	1060.919046				
	89.285709	1067.021966				
	121.428564	1067.021966				
	121.428564	1079.308033				
	99121.42944	1079.308033				
